cpu_usage,memory_usage,disk_io,net_out,process_count,process_spawn_rate,sudo_commands,failed_logins,cpu_memory_ratio
0.4570143157792822,-0.6653407515674399,-0.8159664559813659,-1.073996951316754,-0.036607337494279614,-0.6594497940630797,-0.05968389177484453,1.714392609524503,0.7036926621968845
-0.18553431830602152,-0.13737518730484416,0.016811989216534533,-0.6063538765021097,-0.5128034737230259,-0.2830208160924345,-0.05968389177484453,-0.45435199455456465,-0.14643314750579003
0.6097886095874183,-0.7819871880065238,0.06606122923835216,-0.9074970574488526,-0.1776066176267318,-0.5775894104243822,0.8952583766226679,-0.45435199455456465,0.9213128742547163
1.4955657012857526,-0.2999882834284275,0.5209414381780859,-0.526080786737078,0.7200014117121755,0.1367255369553142,-0.05968389177484453,-0.45435199455456465,1.1362570131508936
-0.28256657637526883,-1.8775914147923731,-1.3196265532553144,-0.20295055718539365,1.2897924695630238,1.2334904940549982,-1.014626160172357,1.714392609524503,1.3193173167373142
-0.2825499628692685,0.2186206574541611,0.6409487367170235,0.8146110161357586,0.574049486405616,-0.7528491915108683,-0.05968389177484453,-0.45435199455456465,-0.4264288243978164
1.5524184706834963,0.007609149910862287,-2.657944591816549,-0.3065246775770301,0.09973625299956626,1.0353248324685984,-0.05968389177484453,-0.45435199455456465,0.9182597798325176
0.730962408463144,-0.8065306605570551,-0.5822203380552512,-1.53040636801237,1.512553725359756,-0.7635769633250309,-1.014626160172357,-0.45435199455456465,1.0361247900791768
-0.5206930723684033,0.6623086202558626,-0.44052654096053034,1.1078019120732059,-0.3197308810887081,-0.8301392716604731,-0.05968389177484453,-0.45435199455456465,-0.806570835751034
0.5034067786623702,0.9392200984366974,0.6817322037730393,-0.8058961806255311,1.0399319714564024,0.8514214225840552,1.8502006450201804,-0.45435199455456465,-0.339492311404912
-0.5145641716674487,-1.5929888483926848,0.07067791702937101,-0.05250943169188041,-0.29466394189876555,0.9557145232440732,-1.014626160172357,-0.45435199455456465,0.7869319655947231
-0.5169037966926087,-0.7524428011621778,-1.3583539530149151,0.4365305138927862,0.43293416961221143,0.8845388314439722,0.8952583766226679,-0.45435199455456465,0.04394256483858593
0.19922529573444053,-0.7588277918110634,-0.9375372641877958,0.1975298930894572,-0.11809801874740448,-1.3026193369016685,0.8952583766226679,-0.45435199455456465,0.5900020332372438
-1.9817119089858233,-0.9287216290314623,0.24683036713547485,1.0633864677300913,-0.05970447571527543,-0.4449494116689841,-0.05968389177484453,-0.45435199455456465,-0.9611514433040608
-1.7911038500203111,0.8316735783556202,-0.031079946843917055,0.467955084351826,-0.3850450525844258,0.8558558461773763,-1.014626160172357,-0.45435199455456465,-1.6344993687748361
-0.6146127291120872,-0.1864323323867323,-0.5314301126774922,-0.8293382668117301,1.3575829436918276,0.06721527170892194,-0.05968389177484453,-0.45435199455456465,-0.40888236309968234
-1.0705276773219945,-0.256762164208939,-0.43308212272234925,2.1129641873192866,-0.7447933600720976,-1.0582860147377202,-1.014626160172357,-0.45435199455456465,-0.6819688711436108
0.27237213547865574,-1.987279409369804,0.7446102456306168,0.19242230991002776,-0.7521860636292611,0.4878281172916283,-1.014626160172357,-0.45435199455456465,1.9929187460815345
-0.9644711284049811,0.6386019496169407,-0.46996253221548745,-0.13828484418640385,2.1429102216895473,-0.6960966075372453,-0.05968389177484453,-0.45435199455456465,-1.0639026448819844
-1.4747627495294973,-1.2265571629753056,-0.04010914359813158,0.9373130471617186,0.9862319475216226,1.8363358468225093,-0.05968389177484453,1.714392609524503,-0.3573582211280769
1.43750051947697,0.06603816019851352,2.2192435400752473,0.24577071320983787,-2.416539199934851,1.5843539317566158,-0.05968389177484453,1.714392609524503,0.7963199752947846
-0.2740896310977818,0.28237855182595245,-1.376484167336625,0.3907406320603816,-0.5751412581342262,0.6349496176921516,-0.05968389177484453,-0.45435199455456465,-0.45694070109332563
0.02271163503899462,1.3601606312758494,-1.8048954761899694,2.416519843276296,-1.836630337701998,1.398826832677738,2.805142913417693,-0.45435199455456465,-0.8122946476226903
-1.4873555969051706,-1.2957660165202032,0.8320832061421632,-0.2619647141355062,-0.9651358582416858,0.09067881102408215,0.8952583766226679,-0.45435199455456465,-0.3158862847399599
-0.5964944642514173,-2.9977729741966055,-0.6310074550416024,-0.30323560150210466,-3.1788587374077726,0.7977749460888242,1.8502006450201804,-0.45435199455456465,2.7429918609018262
0.06662336564837747,0.1893259762559939,-0.2703904609279758,0.11716302180715449,-0.14180235469914926,1.5166148622730016,1.8502006450201804,1.714392609524503,-0.18381974626177147
-1.210337299993352,1.7977801838534804,-0.7335809194667816,1.0414502788264304,-1.1586509663995135,0.2730496937452858,0.8952583766226679,-0.45435199455456465,-1.6334623395842163
0.33455543308890867,1.2390662941824935,-0.2119187870134352,-1.4538532588827133,0.057423270998425396,-0.23224536091350503,-0.05968389177484453,-0.45435199455456465,-0.5848025903072553
-0.6534211103206371,0.21500481584311443,1.64750980774315,-1.8981421165698895,-1.6475501620123116,-1.6950233182122916,0.8952583766226679,1.714392609524503,-0.6633518733813281
-0.3407929447857551,-0.48273046431766836,0.8506328772190925,-0.5639446404105758,0.08070221363785132,-0.05860782795623199,-0.05968389177484453,-0.45435199455456465,-0.022226755725439796
-0.6545017643451315,0.8094348104058797,0.9107631900291131,-1.5771534466571564,-0.42301908104863556,0.8562944394977146,-1.014626160172357,-0.45435199455456465,-0.9547002489931105
1.8287393107250023,-0.9621939291481771,-1.369024211835906,-0.40686946623338605,1.5165415751112588,0.979629722512343,1.8502006450201804,-0.45435199455456465,2.04665906070237
-0.059279775316487066,0.4803492020947307,-1.1037953662573878,0.4906974795520259,1.4248730179299385,0.5342991433749907,0.8952583766226679,-0.45435199455456465,-0.4312736100965937
-1.1159425406733352,0.5093137948203287,-2.7927106445530896,-0.8578326521520901,0.7914511963870894,-0.5209911663757995,-1.014626160172357,-0.45435199455456465,-1.098869977380614
0.7867296121306886,1.0612372536563917,-0.7618219225320075,-1.3767041372155189,-0.33367128097818644,-1.9697287373757832,-1.014626160172357,-0.45435199455456465,-0.24062149103821207
-1.2810201214518036,2.7520596572578753,1.0052982985409293,0.07143795437725456,2.0056916967215304,-0.47448293050761786,-0.05968389177484453,-0.45435199455456465,-1.932620728155849
0.16573201848322378,0.39683355365238554,0.5652836096877084,0.8391851159699577,-1.5746108453744354,-0.2818555951784773,-1.014626160172357,-0.45435199455456465,-0.24398322318132892
-2.028654845920343,-0.4999699368594659,-0.17360944515698296,-1.6362444182796239,-1.4233647303756747,-0.29051871457281464,0.8952583766226679,-0.45435199455456465,-1.2296948301170207
-1.389642250842089,-0.019034682657931404,0.025720418210803002,0.798232068219374,-0.08796603207912262,0.6495416539776843,-0.05968389177484453,-0.45435199455456465,-1.025839853872282
0.15358656785004973,-1.7536849081385106,-0.6412559458889296,0.795399794309385,2.2775297123865537,2.0292471077364103,-0.05968389177484453,-0.45435199455456465,1.5726212718720063
0.7016489025472685,-0.6847764335914706,0.25291280664394516,0.9277885663031884,-0.20792527269103953,0.14995739019326065,-0.05968389177484453,-0.45435199455456465,0.9028445777515864
0.12778968749923628,-0.40079480833589526,0.8143614290317404,1.1836975164283956,-0.18860558307333697,-0.19343596695516643,-1.014626160172357,-0.45435199455456465,0.25382360191840486
-0.1626486725306231,-0.5150179240043963,-1.5688010897102553,2.1356632184413256,-1.462170454954042,-0.23631714440538845,0.8952583766226679,-0.45435199455456465,0.129704354655121
-0.35031507546313273,0.15799119493777017,0.3478572861418373,-0.34033645949628943,0.9539361311776907,0.1508208313994495,1.8502006450201804,-0.45435199455456465,-0.4356800049856776
-1.5417704895383284,-0.8118348960479704,0.9810157441731143,0.11038098799204267,0.9612685844705071,-0.8106278401000314,-0.05968389177484453,-0.45435199455456465,-0.6930139838495738
-0.7740477907498872,1.121749240102102,-0.3673100543891652,-0.398745935282988,0.7952249448183131,0.14659608594702514,-1.014626160172357,-0.45435199455456465,-1.1567079099485158
-0.5117521196538649,0.006615808173115369,0.7491455200108688,0.006239669067820093,-0.639860356949754,0.48025341960684587,-0.05968389177484453,-0.45435199455456465,-0.45438393023413903
1.0241035447100737,-0.0028433110133872855,2.8643396714593,1.487999731977856,-0.7182637132587912,0.236907392617182,-0.05968389177484453,-0.45435199455456465,0.5745649663087723
0.30209325146392124,-0.31982027397558155,-0.05637022781930784,-1.2975179277051898,-1.3116210333172336,0.4870449684423682,-1.014626160172357,-0.45435199455456465,0.3168326243709952
-1.8296806652081177,0.16081260998132887,0.4415716010214961,-0.8290867014070559,0.08167423414155431,0.4630315985852092,-1.014626160172357,-0.45435199455456465,-1.3984479701695776
0.282326044147358,0.8273192199943616,-0.690456337369128,1.3373044974354558,-1.0963880468027947,-1.7629173582598228,0.8952583766226679,1.714392609524503,-0.41025257521086983
-0.43529484858394085,-0.8563181952788317,0.22939129417128898,0.9916231605752955,-1.1945455928410598,0.6680240481318312,-0.05968389177484453,-0.45435199455456465,0.18608347071703865
-0.7306138663423856,-0.6483655845351954,0.5085754660907473,-0.34715011110149424,-0.43189738942415384,-0.6519010511010069,-0.05968389177484453,1.714392609524503,-0.19112212638296214
0.5733470241764076,-0.2957742852556025,0.24299044618439186,0.8313049457499739,-0.49813781122029666,-1.0806362055555363,-0.05968389177484453,1.714392609524503,0.4885122564600761
0.9976694074803025,-1.332628443657764,-0.9722598188808595,0.3345902760843913,-0.5475381115211255,-1.0893281566620137,-0.05968389177484453,-0.45435199455456465,1.8036648257391326
0.8967611545916871,-0.8086888765221792,0.25451663602984465,1.4564472916124613,0.46877512083512984,0.46282370332988426,1.8502006450201804,-0.45435199455456465,1.1645772299176844
-0.8948442679904928,-0.46739341231826304,1.5110876383878504,0.0764443694264435,0.07679242095827295,-0.199332895638364,-1.014626160172357,-0.45435199455456465,-0.4311605742242323
-0.3585204269868205,0.8763598970949176,0.4969327785202597,0.9970391680439177,-0.294758277717312,-1.6721616039941796,-0.05968389177484453,-0.45435199455456465,-0.8110821958227282
0.28959109932650084,0.26763815839914623,1.0105854015074214,2.56153880084318,0.18198825996442225,0.5077295301021041,-1.014626160172357,-0.45435199455456465,-0.08833778975328804
0.9415538877069494,0.19901689320941068,-0.18911724576628783,0.5832285286817201,-1.006455616277376,-1.427569833146652,-1.014626160172357,-0.45435199455456465,0.37544827158815475
-0.5305085654056314,0.8529879382070367,0.7983740141872204,0.05207117756170065,0.10333375654538152,0.16639952880028036,-0.05968389177484453,1.714392609524503,-0.9012599890272309
-0.2334940306397537,-0.13026458811005676,0.3274654790618316,0.7035852264409019,0.14919415796714985,0.26598549944357514,0.8952583766226679,-0.45435199455456465,-0.1836286982944573
-1.1651462790440954,0.3948923417879306,-0.9034348709104281,-0.3492303402855623,-1.5240306766485618,0.9190205114276608,-0.05968389177484453,-0.45435199455456465,-1.0777024688054675
-1.2560893742280215,-0.0962879247270368,0.36674167663537927,2.3156485303645824,1.0042893959137869,1.823377582175078,0.8952583766226679,-0.45435199455456465,-0.8967559549315103
0.776591075358478,0.2704249586434376,-0.9442447349744366,0.17861765847427638,-0.8950590233595115,-1.3519482229062996,-1.014626160172357,-0.45435199455456465,0.2211478817374534
1.3267874138490439,-0.5733903279092617,-0.5852178182550397,-0.2598468367555179,0.08818773468462732,-0.02766591227495207,1.8502006450201804,-0.45435199455456465,1.2628523354519292
-0.11849025985311269,-2.420026035137275,0.23747317796075973,-0.8045400233802037,1.1750046228883209,-0.2535881693119731,-1.014626160172357,-0.45435199455456465,2.2472655052676793
0.969875327215152,-0.1271876624678093,0.3454524615304262,1.066329517726352,0.9334435557755264,0.46303369431446306,-0.05968389177484453,-0.45435199455456465,0.6321987289418313
0.3203257934426237,1.4219349568430648,-1.1418964366953803,0.8436799902553839,0.03154868946820782,0.2429451754346172,-1.014626160172357,1.714392609524503,-0.6768144938544117
-0.6984324759324897,0.9279230085009588,1.1026379619014683,-0.47706475355400024,-0.3699813033754271,-0.33050069784729763,1.8502006450201804,-0.45435199455456465,-1.0325415349065912
0.3200825076342378,0.9669061721913079,0.6203756774273206,0.5622755380854146,0.9555371856256034,-0.4196700286860373,-1.014626160172357,-0.45435199455456465,-0.46001698758515147
1.5107513205557188,1.2362649573781177,-0.6571081344172772,-1.4558102997343076,0.6794907170952565,-1.1014376443378087,0.8952583766226679,-0.45435199455456465,0.07293040909547181
-0.08187479264500014,0.09461729069968498,-1.4904531566601602,0.18335993776006368,-0.6288761976767206,1.0222466202466194,-0.05968389177484453,-0.45435199455456465,-0.22285680602722457
1.5376756182306375,0.2027237742151816,-0.0969558127107316,0.44255072365515824,-0.8074945258323637,0.4887225183145974,0.8952583766226679,-0.45435199455456465,0.7577262486163728
-2.6965992055032184,-0.6081064205761915,-0.3981715760345354,1.6568567411242126,-2.100078326787747,0.9515079717020735,-1.014626160172357,1.714392609524503,-1.6661209894843618
0.7860795456514077,-0.30805843042848874,0.16124062606136128,-0.7417519287277916,0.15266410256952678,-0.2879625671884461,0.8952583766226679,-0.45435199455456465,0.6468202499657293
0.04246320145908286,0.6190548119919087,-0.3152959262528836,-1.2329956860339595,-0.08686782905225261,-0.637591141977873,-0.05968389177484453,-0.45435199455456465,-0.4437630336046553
-0.3481937378228496,1.2041823799078855,-1.9606009087620957,-0.86236156679013,1.146450191448079,-1.0629507862911391,-0.05968389177484453,-0.45435199455456465,-0.9509065336559956
0.04723310634007009,-0.1323285436842081,-0.34054100674662496,-1.289343030757642,0.3601143677198824,0.38751270459252146,-0.05968389177484453,-0.45435199455456465,0.008625830014292011
-2.056886244564517,-0.44149396027388,-0.2577646406562348,1.2980815844791433,1.3468323325529776,-1.0240743207761818,-0.05968389177484453,-0.45435199455456465,-1.2789389689954416
-0.26791244196059577,0.006935073004838128,0.6820665985601005,1.503259639602541,-0.7088105781730722,1.8909724516785664,-1.014626160172357,-0.45435199455456465,-0.2923347060320703
0.3157484115303893,0.6045643513519906,-0.6505755428006998,0.31426501482116753,1.1484323374022272,-1.2943894382726595,-1.014626160172357,-0.45435199455456465,-0.26972396516607333
1.4498917828344737,-1.4301148940336237,1.7276933875047153,1.186421904182621,-0.5383686863695355,0.3014703790222138,0.8952583766226679,-0.45435199455456465,2.309428000097725
-0.5700706460667968,-2.2781139620753645,-1.8647283804121608,0.13398505710432626,0.7836099180619189,1.606569825532464,-1.014626160172357,-0.45435199455456465,1.557839270439121
-0.8637540586906307,-0.5413321026946328,1.3599705846296866,-0.08773262080796926,-1.479217934163009,0.6298958511434822,0.8952583766226679,-0.45435199455456465,-0.36108815413549905
-0.5533606021731614,-1.2081053477678585,-0.17641679927459944,-0.3180219968528436,0.23472764245300956,0.20258193148053863,-0.05968389177484453,-0.45435199455456465,0.385814710040161
0.8806938564755858,-0.4991506891591742,0.9081230023180062,-0.29610224707767435,-2.0113733039403514,-0.952108283277874,-1.014626160172357,-0.45435199455456465,0.8718993798664766
0.28704882581425833,-0.14062027674966623,0.12788209210777846,-1.4937962410915602,-0.2734909209381352,-1.3691984386226113,-1.014626160172357,-0.45435199455456465,0.177514866956774
-0.5816976145659789,-0.44453757385546466,1.1882579330502683,0.2600993798812119,0.4423756639196931,0.8024300233233936,-0.05968389177484453,-0.45435199455456465,-0.22141863521865174
0.4737649432205636,1.4515034764825077,-0.33955545508511303,-0.03471305797827067,-0.5303267741215845,1.5453034998120458,1.8502006450201804,-0.45435199455456465,-0.6067596225046752
0.052613265439857074,0.3314957490676527,-1.0512312320382822,0.7257635140578567,-1.0660635725522385,-0.41759893847892876,-1.014626160172357,-0.45435199455456465,-0.2773078340090444
0.9345714880501358,0.3053587130403653,1.4693715252190487,0.09484799196398272,0.8529434764793089,-1.1242564453507664,-0.05968389177484453,1.714392609524503,0.298586509048534
-0.7560445714962483,0.625458132162266,-0.06551344216250954,-0.15315520507824296,-0.10787868522483131,-2.4555077791252935,0.8952583766226679,1.714392609524503,-0.9316098522324784
-0.37719015493475344,-1.1266417225491048,0.2697222546822989,-0.83890449277789,-0.49855718947954825,-0.9645025379130285,-0.05968389177484453,-0.45435199455456465,0.4575374158729662
-0.442404483386643,1.0402462440095557,1.2835101655938344,0.07416364327730902,0.039200745399957215,-0.0894121355226605,-1.014626160172357,-0.45435199455456465,-0.933532298014591
-1.5265845341307958,-0.06896985373917823,-0.9845269345246929,0.718868660128413,2.6646902347177437,1.6391354160180351,-0.05968389177484453,-0.45435199455456465,-1.093095493217656
0.25402897014049464,0.6734865317450702,0.6438740758853058,-1.102315516017529,1.1639665954474134,0.7046214159054316,-0.05968389177484453,1.714392609524503,-0.34510951624784747
0.2185459221024944,-1.0600058593794355,-0.5422070789609732,0.08899242488561956,1.1731447919057465,0.33318495862648084,-0.05968389177484453,-0.45435199455456465,0.8752178255065701
-0.040447218366556396,-1.5394608861700594,-0.0842131171422641,0.22988935830279766,0.43751107699590114,-0.3785120666027954,-0.05968389177484453,-0.45435199455456465,1.1480939987952448
-0.28300550627502874,0.8201472098336752,0.12035515974963777,-0.6906911299603674,0.16526495402544494,-0.5632432033776188,-0.05968389177484453,-0.45435199455456465,-0.7402080254294049
-1.47786635534353,0.3809083736886655,-1.45306829972137,-0.5646618900778024,-2.427637632959683,1.4438786794337473,-0.05968389177484453,-0.45435199455456465,-1.2678578202540722
-0.4712818716628851,-0.8910622461080128,-0.7312602233336312,0.22753531757052645,-0.6902090729852322,0.22787750091853462,-0.05968389177484453,-0.45435199455456465,0.18584386360585115
-0.39242197843037135,-0.8588382020512668,1.3998993929128327,-1.0927158756220912,-0.48945446051266944,-2.0966657546647913,-0.05968389177484453,-0.45435199455456465,0.2210648359539252
